SATISFACTION_WITH_FINANCIAL_CONDITION,SPENDING_COMPARISON_TO_INCOME,DIFFICULTY_COVERING_EXPENSES,FIN_ANXIETY,EMERGENCY_FUNDS,CONFIDENCE_GET_2000,CREDIT_RECORD_RATING,CHECKING_ACCOUNT,SAVINGS_ACCOUNT,OVERDRAW_CHECKING_ACCOUNT,REGULAR_CONTRIBUTION_TO_RETIREMENT,OTHER_INVESTMENTS,ALWAYS_PAY_CR_FULL_12MO,USED_PAYDAY_LOAN,DEBT_COLLECTED_12MO,TOO_MUCH_DEBT_STRENGTH,D2D_FINANCIAL_SKILL,FINANCIAL_KNOWLEDGE_ASSESS,RACE_ETHNICITY,EDUCATION_LEVEL,HIGHEST_EDUCATION_OF_RAISERS,NUM_DEPENDENT_CHILDREN,BINARIZED_GENDER,AGE,LAYOFF_PANDEMIC,EXPECT_INHERIT_10K_PLUS,STATE,FIN_ED_HS,FIN_ED_ALL,Z,FIN_HEALTH
3.0,0.0,4.5,5.0,0.0,3.0,6.75,2.25,2.25,4.5,4.5,6.75,0.0,11.25,4.5,0.0,4.5,2.25,1,4,4.0,6,1,1,1.0,4.5,37,1.0,2.0,1,65.0
6.0,4.5,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,12.0,6.0,2.25,1,6,5.0,6,2,2,2.0,4.5,5,2.0,2.0,0,98.0
2.0,4.5,4.5,5.0,0.0,0.0,4.5,2.25,2.25,0.0,4.5,6.75,4.5,11.25,4.5,3.0,3.0,3.0,1,2,2.0,6,1,1,2.0,2.0,43,1.0,2.0,1,65.5
2.0,0.0,4.5,7.0,0.0,0.0,4.5,2.25,0.0,0.0,4.5,0.0,0.0,11.25,4.5,6.0,4.5,2.25,2,6,5.0,6,2,2,2.0,2.0,5,2.0,2.0,0,53.25
0.0,9.0,0.0,7.0,0.0,0.0,0.0,2.25,0.0,4.5,4.5,0.0,4.5,11.25,2.25,0.0,4.5,0.75,2,3,3.0,6,2,1,1.0,2.0,37,1.0,2.0,1,50.5
0.0,4.5,0.0,7.0,0.0,0.0,2.25,2.25,2.25,0.0,4.5,0.0,0.0,3.75,0.0,0.0,3.0,0.0,1,4,5.0,6,2,2,1.0,4.5,37,1.0,2.0,1,29.5
7.0,9.0,9.0,3.0,0.0,3.0,9.0,2.25,2.25,4.5,0.0,3.375,9.0,11.25,4.5,9.0,7.5,3.75,1,4,2.0,5,2,5,2.0,1.0,1,2.0,2.0,0,97.375
2.0,4.5,4.5,5.0,0.0,1.5,6.75,2.25,0.0,0.0,4.5,0.0,0.0,11.25,4.5,9.0,6.0,3.0,1,2,2.0,1,2,5,2.0,2.0,5,1.0,2.0,1,64.75
6.0,0.0,4.5,5.0,4.5,1.5,6.75,2.25,2.25,0.0,9.0,6.75,9.0,3.75,0.0,6.0,6.0,3.75,2,4,3.0,6,2,2,1.0,1.0,5,1.0,2.0,1,77.0
0.0,4.5,0.0,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,11.25,4.5,9.0,6.0,0.75,1,1,1.0,6,1,2,2.0,2.0,1,2.0,2.0,0,61.0
0.0,4.5,0.0,7.0,0.0,0.0,2.25,0.0,0.0,2.25,4.5,3.375,4.5,11.25,4.5,9.0,6.0,1.5,1,3,1.0,5,2,4,2.0,2.0,18,1.0,2.0,1,60.625
7.0,0.0,9.0,7.0,4.5,1.5,4.5,2.25,2.25,4.5,9.0,0.0,0.0,3.75,4.5,18.0,9.0,3.75,1,5,2.0,3,2,4,2.0,2.0,32,1.0,2.0,1,90.5
2.0,0.0,4.5,7.0,0.0,0.0,4.5,2.25,2.25,0.0,4.5,0.0,4.5,11.25,4.5,15.0,7.5,3.0,2,4,3.0,3,2,2,2.0,2.0,3,1.0,2.0,1,72.75
0.0,4.5,0.0,7.0,0.0,0.0,0.0,2.25,0.0,0.0,4.5,6.75,4.5,11.25,0.0,0.0,7.5,3.0,1,4,5.0,5,2,3,1.0,1.0,32,2.0,2.0,0,51.25
6.0,0.0,9.0,5.0,0.0,3.0,9.0,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,6.0,9.0,3.0,1,6,5.0,6,2,2,2.0,2.0,31,1.0,2.0,1,74.75
2.0,0.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,0.0,11.25,4.5,3.0,7.5,3.0,1,7,5.0,6,2,2,2.0,2.0,38,2.0,2.0,0,83.5
4.0,0.0,4.5,5.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,3.0,6.0,3.0,1,4,5.0,2,1,3,2.0,1.0,5,1.0,2.0,1,62.25
5.0,0.0,9.0,4.0,0.0,3.0,2.25,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,9.0,6.0,3.0,2,4,3.0,1,2,2,2.0,2.0,47,1.0,2.0,1,86.25
8.0,0.0,9.0,4.0,0.0,3.0,0.0,2.25,2.25,4.5,4.5,3.375,4.5,11.25,4.5,18.0,9.0,3.75,1,4,5.0,6,2,2,1.0,2.0,1,1.0,2.0,1,91.875
4.0,0.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,3.375,9.0,11.25,4.5,9.0,9.0,3.0,1,6,3.0,2,2,3,2.0,2.0,35,1.0,2.0,1,94.125
2.0,9.0,9.0,3.0,0.0,0.0,4.5,2.25,0.0,4.5,4.5,6.75,4.5,11.25,4.5,6.0,7.5,1.5,1,4,3.0,5,2,1,2.0,2.0,18,2.0,2.0,0,80.75
7.0,9.0,9.0,5.0,0.0,4.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,7.5,3.0,1,6,5.0,6,2,2,2.0,2.0,48,2.0,2.0,0,90.0
7.0,9.0,9.0,4.0,4.5,3.0,9.0,2.25,2.25,4.5,0.0,0.0,9.0,11.25,4.5,15.0,6.0,2.25,1,4,5.0,4,2,2,1.0,2.0,45,1.0,2.0,1,102.5
2.0,4.5,4.5,7.0,0.0,3.0,2.25,2.25,2.25,0.0,9.0,0.0,0.0,11.25,4.5,0.0,1.5,3.0,1,4,6.0,6,1,4,2.0,4.5,16,1.0,2.0,1,57.0
9.0,0.0,9.0,7.0,4.5,1.5,4.5,2.25,2.25,0.0,4.5,0.0,9.0,11.25,4.5,0.0,7.5,4.5,1,3,2.0,6,2,2,1.0,2.0,6,2.0,2.0,0,81.25
2.0,9.0,4.5,2.0,0.0,1.5,2.25,0.0,0.0,2.25,4.5,3.375,4.5,11.25,4.5,15.0,7.5,3.75,1,2,2.0,5,2,4,1.0,2.0,29,1.0,2.0,1,77.875
4.0,0.0,4.5,5.0,4.5,4.5,6.75,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,9.0,9.0,3.75,1,6,6.0,6,2,2,2.0,2.0,40,2.0,2.0,0,100.5
4.0,9.0,9.0,7.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,7,6.0,4,2,5,1.0,2.0,21,1.0,2.0,1,122.75
7.0,4.5,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,3.75,1,7,5.0,5,1,5,1.0,4.5,8,2.0,2.0,0,121.75
7.0,0.0,9.0,5.0,4.5,3.0,9.0,2.25,2.25,0.0,9.0,6.75,0.0,11.25,4.5,6.0,9.0,3.75,1,7,4.0,1,2,2,2.0,2.0,2,1.0,2.0,1,92.25
0.0,0.0,0.0,7.0,0.0,0.0,6.75,2.25,2.25,0.0,9.0,0.0,0.0,11.25,4.5,0.0,9.0,3.75,1,7,6.0,5,1,5,2.0,1.0,2,1.0,2.0,1,55.75
6.0,4.5,9.0,7.0,4.5,3.0,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,4.5,3.0,1,4,3.0,6,2,2,2.0,4.5,14,2.0,2.0,0,118.0
2.0,0.0,4.5,5.0,0.0,3.0,6.75,2.25,1.125,4.5,4.5,6.75,4.5,5.625,0.0,9.0,6.0,3.0,1,3,2.0,2,1,2,4.5,4.5,35,1.0,2.0,1,68.5
5.0,9.0,9.0,5.0,4.5,3.0,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,7.5,3.0,2,3,2.0,6,2,4,2.0,4.5,6,1.0,2.0,1,93.25
8.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,7,4.0,6,2,6,2.0,2.0,51,2.0,2.0,0,122.0
3.5,9.0,9.0,4.0,2.25,4.5,6.75,2.25,1.125,4.5,0.0,3.375,0.0,11.25,4.5,9.0,7.5,3.75,1,3,2.0,6,1,4,2.0,4.5,7,2.0,2.0,0,86.25
7.0,4.5,0.0,6.0,4.5,4.5,0.0,2.25,2.25,0.0,4.5,0.0,9.0,2.5,4.5,3.0,5.25,4.5,1,3,3.0,1,1,3,1.0,1.0,32,1.0,2.0,1,64.25
8.0,0.0,9.0,2.0,4.5,4.5,6.75,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,6.0,6.0,2.25,1,7,6.0,5,1,5,2.0,1.0,12,1.0,2.0,1,80.5
5.0,0.0,4.5,5.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,3.0,9.0,3.75,1,4,1.0,5,2,6,2.0,1.0,2,2.0,2.0,0,67.0
3.0,0.0,4.5,5.0,0.0,3.0,4.5,1.125,1.125,2.25,4.5,3.375,4.5,11.25,4.5,18.0,6.0,4.5,2,2,4.5,6,1,1,1.0,4.5,9,1.0,2.0,1,81.125
5.0,9.0,4.5,4.0,0.0,3.0,4.5,2.25,2.25,0.0,4.5,0.0,4.5,11.25,4.5,9.0,6.0,3.0,1,4,3.0,5,2,2,1.0,2.0,24,1.0,2.0,1,77.25
1.0,0.0,4.5,6.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,7.5,2.25,1,4,3.0,6,2,4,2.0,1.0,5,1.0,2.0,1,80.5
9.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,4,4.0,3,2,4,2.0,1.0,16,1.0,2.0,1,128.0
5.0,9.0,4.5,7.0,4.5,4.5,9.0,2.25,0.0,4.5,4.5,0.0,9.0,11.25,4.5,18.0,6.0,3.0,2,6,5.0,6,2,2,1.0,2.0,9,2.0,2.0,0,106.5
3.0,9.0,9.0,4.0,0.0,4.5,2.25,2.25,0.0,4.5,9.0,6.75,0.0,11.25,0.0,12.0,7.5,3.0,1,4,3.0,4,1,2,1.0,1.0,17,1.0,2.0,1,88.0
6.0,0.0,9.0,5.0,4.5,3.0,9.0,2.25,2.25,0.0,9.0,6.75,9.0,1.25,0.0,6.0,6.0,3.75,1,5,5.0,2,1,4,2.0,2.0,8,1.0,2.0,1,82.75
3.0,0.0,9.0,5.0,0.0,0.0,2.25,2.25,2.25,0.0,4.5,0.0,4.5,11.25,0.0,9.0,6.0,3.0,1,6,5.0,6,2,4,2.0,2.0,20,2.0,2.0,0,62.0
8.0,0.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,6,3.0,5,2,1,2.0,1.0,35,1.0,2.0,1,110.25
5.0,4.5,4.5,6.0,4.5,3.0,6.75,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,6.0,7.5,3.75,1,4,3.0,6,2,2,1.0,1.0,10,2.0,2.0,0,85.25
9.0,4.5,9.0,7.0,4.5,3.0,9.0,2.25,2.25,4.5,9.0,6.75,9.0,2.5,4.5,9.0,0.0,3.0,1,2,2.0,3,2,2,2.0,1.0,5,2.0,2.0,0,98.75
0.0,9.0,4.5,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,0.0,11.25,0.0,3.0,9.0,3.75,1,4,3.0,5,1,4,2.0,2.0,7,2.0,2.0,0,61.0
0.0,4.5,4.5,5.0,0.0,0.0,0.0,2.25,2.25,0.0,4.5,0.0,0.0,5.625,0.0,0.0,7.5,3.0,1,3,5.0,3,1,2,1.0,2.0,17,1.0,2.0,1,39.125
4.0,0.0,9.0,4.0,0.0,4.5,0.0,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,9.0,4.5,4.5,2,2,2.0,6,1,1,2.0,1.0,29,1.0,2.0,1,73.25
1.0,4.5,9.0,6.0,4.5,4.5,4.5,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,18.0,4.5,3.0,1,4,4.5,4,1,3,2.0,2.0,17,1.0,2.0,1,93.25
1.0,4.5,4.5,7.0,0.0,3.0,2.25,2.25,2.25,0.0,4.5,6.75,0.0,2.5,0.0,0.0,9.0,4.5,1,4,3.0,2,2,4,2.0,2.0,16,1.0,2.0,1,54.0
3.0,9.0,4.5,7.0,2.25,3.0,4.5,0.0,2.25,2.25,4.5,3.375,4.5,11.25,4.5,18.0,3.0,2.25,1,2,6.0,6,1,2,4.5,4.5,19,1.0,2.0,1,89.125
0.0,4.5,4.5,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,0.0,11.25,0.0,0.0,9.0,4.5,1,4,2.0,2,2,4,2.0,2.0,43,1.0,2.0,1,54.25
2.0,4.5,0.0,7.0,0.0,0.0,0.0,2.25,0.0,4.5,4.5,0.0,0.0,5.625,0.0,0.0,6.0,3.0,2,1,1.0,2,2,4,2.0,2.0,5,1.0,2.0,1,39.375
6.0,0.0,9.0,4.0,4.5,0.0,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,7.5,3.0,1,7,6.0,3,1,3,1.0,1.0,8,1.0,2.0,1,107.5
7.0,9.0,9.0,4.0,4.5,4.5,2.25,2.25,2.25,4.5,9.0,0.0,4.5,11.25,4.5,18.0,9.0,3.75,1,3,2.0,5,2,5,2.0,2.0,26,1.0,2.0,1,109.25
3.0,4.5,4.5,7.0,0.0,4.5,4.5,2.25,0.0,0.0,4.5,0.0,0.0,1.25,4.5,0.0,6.0,3.0,1,2,4.0,2,1,2,1.0,2.0,51,1.0,2.0,1,49.5
5.0,9.0,4.5,6.0,0.0,2.25,9.0,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,6.0,9.0,3.75,1,4,2.0,6,2,6,2.0,1.0,7,1.0,2.0,1,79.25
0.0,0.0,9.0,7.0,4.5,4.5,4.5,0.0,2.25,2.25,4.5,0.0,4.5,11.25,4.5,9.0,4.5,2.25,1,2,5.0,6,1,1,2.0,4.5,25,1.0,2.0,1,74.5
2.0,0.0,9.0,5.0,0.0,3.0,2.25,2.25,2.25,4.5,9.0,6.75,0.0,11.25,0.0,0.0,7.5,4.5,1,4,4.5,5,1,3,2.0,1.0,23,1.0,2.0,1,69.25
8.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,4,1.0,5,2,6,2.0,1.0,7,2.0,2.0,0,118.25
7.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,18.0,9.0,4.5,1,6,5.0,5,2,4,1.0,1.0,38,1.0,2.0,1,113.25
0.0,9.0,0.0,7.0,0.0,0.0,0.0,2.25,0.0,0.0,4.5,0.0,4.5,11.25,0.0,0.0,9.0,4.5,1,4,3.0,6,2,2,1.0,2.0,28,1.0,2.0,1,52.0
5.0,9.0,4.5,5.0,4.5,3.0,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,3.0,1,6,5.0,6,2,1,2.0,4.5,5,2.0,2.0,0,116.5
8.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,6,5.0,5,1,6,2.0,2.0,40,2.0,2.0,0,117.0
0.0,9.0,4.5,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,6.75,4.5,1.25,0.0,0.0,4.5,3.0,1,3,4.0,6,1,2,2.0,2.0,17,2.0,2.0,0,54.0
4.0,9.0,9.0,5.0,0.0,1.5,4.5,2.25,0.0,4.5,4.5,0.0,4.5,11.25,4.5,18.0,9.0,3.0,1,2,5.0,6,1,1,2.0,4.5,37,1.0,2.0,1,94.5
9.0,0.0,9.0,4.0,4.5,3.0,6.75,2.25,2.25,0.0,9.0,0.0,9.0,2.5,4.5,18.0,6.0,4.5,1,7,6.0,2,1,3,2.0,2.0,12,2.0,2.0,0,94.25
4.0,0.0,4.5,5.0,0.0,3.0,6.75,2.25,2.25,0.0,4.5,0.0,0.0,11.25,4.5,0.0,7.5,3.0,1,6,5.0,3,2,3,2.0,2.0,28,2.0,2.0,0,58.5
4.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,7.5,4.5,1,4,3.0,5,2,5,1.0,1.0,25,2.0,2.0,0,95.25
9.0,9.0,4.5,4.0,0.0,1.5,4.5,2.25,2.25,4.5,9.0,0.0,4.5,11.25,0.0,9.0,6.0,4.5,2,6,5.0,5,2,4,2.0,2.0,21,2.0,2.0,0,85.75
8.0,0.0,9.0,4.0,4.5,3.0,6.75,2.25,2.25,0.0,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,1,3,3.0,2,1,3,1.0,4.5,5,1.0,2.0,1,109.5
8.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,6,2.0,6,2,5,2.0,1.0,38,2.0,2.0,0,108.25
9.0,0.0,9.0,4.0,0.0,4.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,3.0,1,7,6.0,6,2,3,2.0,2.0,40,1.0,2.0,1,92.5
3.0,4.5,4.5,7.0,0.0,1.5,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,18.0,6.0,2.25,1,4,3.0,6,2,1,2.0,2.0,6,1.0,2.0,1,85.0
1.0,4.5,4.5,7.0,4.5,1.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,6.0,4.5,3.75,1,6,4.0,2,2,2,2.0,2.0,45,1.0,2.0,1,89.0
2.0,0.0,4.5,7.0,0.0,0.0,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,9.0,4.5,0.75,1,2,2.0,6,1,1,2.0,4.5,31,1.0,2.0,1,66.0
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,9.0,2.625,1,4,3.0,6,1,4,2.0,4.5,5,2.0,2.0,0,113.875
7.0,4.5,9.0,7.0,4.5,4.5,9.0,2.25,2.25,0.0,9.0,6.75,9.0,11.25,0.0,0.0,9.0,4.5,1,6,5.0,2,2,2,1.0,1.0,5,2.0,2.0,0,99.5
8.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,3.75,1,2,2.0,5,2,5,2.0,1.0,36,2.0,2.0,0,127.25
0.0,4.5,4.5,7.0,0.0,0.0,4.5,2.25,0.0,4.5,0.0,0.0,0.0,11.25,4.5,9.0,9.0,3.0,1,5,4.0,5,2,2,1.0,2.0,28,1.0,2.0,1,64.0
7.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,18.0,7.5,3.75,1,6,5.0,6,2,2,2.0,2.0,38,2.0,2.0,0,118.0
3.0,9.0,9.0,6.0,0.0,3.0,9.0,2.25,2.25,0.0,9.0,6.75,0.0,11.25,4.5,6.0,9.0,3.75,1,6,5.0,2,2,2,1.0,2.0,5,2.0,2.0,0,93.75
6.0,9.0,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,6.0,9.0,3.0,1,5,2.0,6,2,5,2.0,1.0,40,2.0,2.0,0,99.75
0.0,4.5,4.5,7.0,0.0,0.0,0.0,2.25,0.0,0.0,4.5,0.0,4.5,3.75,0.0,3.0,0.0,1.5,1,2,4.0,2,2,4,1.0,2.0,35,1.0,2.0,1,35.5
0.0,4.5,0.0,7.0,0.0,0.0,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,0.0,1.5,2.25,2,6,5.0,6,2,2,2.0,2.0,3,2.0,2.0,0,51.25
4.0,9.0,4.5,5.0,0.0,3.0,6.75,2.25,0.0,4.5,4.5,0.0,0.0,11.25,4.5,18.0,6.0,2.25,2,3,6.0,6,2,1,2.0,1.0,49,1.0,2.0,1,85.5
8.0,9.0,9.0,4.0,0.0,4.5,9.0,2.25,2.25,2.25,9.0,0.0,0.0,11.25,0.0,15.0,7.5,3.0,1,4,3.0,6,2,5,2.0,1.0,38,1.0,2.0,1,96.0
6.0,9.0,9.0,1.0,4.5,4.5,6.75,2.25,0.0,0.0,4.5,6.75,0.0,11.25,4.5,9.0,9.0,4.5,2,4,3.0,1,2,4,2.0,1.0,2,1.0,2.0,1,92.5
2.0,9.0,4.5,6.0,4.5,3.0,4.5,2.25,2.25,4.5,4.5,0.0,9.0,3.75,4.5,6.0,6.0,2.25,1,4,3.0,6,1,1,2.0,2.0,24,1.0,2.0,1,78.5
5.0,0.0,9.0,4.0,0.0,4.5,9.0,2.25,0.0,4.5,4.5,6.75,0.0,11.25,4.5,18.0,7.5,3.0,1,4,5.0,6,2,5,2.0,1.0,5,2.0,2.0,0,93.75
7.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,9.0,3.75,1,4,4.0,5,1,6,2.0,1.0,2,2.0,2.0,0,121.25
6.0,9.0,9.0,5.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,4,2.0,6,1,5,2.0,2.0,8,1.0,2.0,1,120.5
4.0,0.0,4.5,4.0,4.5,4.5,4.5,2.25,2.25,0.0,4.5,3.375,4.5,3.75,2.25,9.0,4.5,3.75,1,2,2.0,5,2,1,1.0,4.5,6,2.0,2.0,0,66.125
8.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,2,2.0,5,1,5,2.0,2.0,50,1.0,2.0,1,117.0
0.0,4.5,4.5,7.0,0.0,3.0,2.25,2.25,2.25,0.0,0.0,3.375,4.5,11.25,4.5,9.0,4.5,3.0,2,3,5.0,1,2,3,1.0,2.0,2,1.0,2.0,1,65.875
6.0,0.0,9.0,4.0,0.0,3.0,4.5,2.25,2.25,4.5,0.0,3.375,0.0,11.25,4.5,9.0,6.0,3.75,1,2,2.0,5,1,6,2.0,4.5,42,1.0,2.0,1,73.375
7.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,12.0,9.0,3.75,1,6,6.0,6,1,6,2.0,1.0,40,1.0,2.0,1,113.25
0.0,4.5,9.0,7.0,4.5,4.5,9.0,2.25,0.0,4.5,4.5,0.0,9.0,11.25,4.5,0.0,9.0,3.75,1,2,2.0,2,2,3,2.0,2.0,19,1.0,2.0,1,87.25
6.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,6,5.0,2,1,3,2.0,4.5,35,2.0,2.0,0,127.0
7.0,0.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,3.0,9.0,3.75,1,7,6.0,6,1,6,1.0,2.0,40,2.0,2.0,0,95.25
9.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,7,2.0,1,2,4,2.0,2.0,34,2.0,2.0,0,127.5
8.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,6,2.0,5,1,6,2.0,2.0,42,2.0,2.0,0,129.0
9.0,0.0,9.0,1.0,4.5,4.5,9.0,2.25,0.0,0.0,9.0,6.75,9.0,3.75,4.5,18.0,9.0,4.5,1,2,6.0,2,1,3,1.0,1.0,31,2.0,2.0,0,103.75
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,9.0,4.5,1,4,3.0,5,2,5,2.0,1.0,6,1.0,2.0,1,115.75
4.0,0.0,9.0,5.0,4.5,4.5,2.25,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,9.0,4.5,3.0,1,4,5.0,1,1,3,2.0,4.5,21,2.0,2.0,0,95.25
5.0,9.0,4.5,6.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,0.0,0.0,6.0,3.75,1,6,4.0,1,2,1,2.0,2.0,49,2.0,2.0,0,80.0
1.0,9.0,4.5,6.0,0.0,1.5,4.5,2.25,1.125,0.0,9.0,0.0,0.0,3.75,0.0,0.0,9.0,3.0,1,6,5.0,1,1,3,1.0,2.0,21,2.0,2.0,0,54.625
6.0,0.0,4.5,6.0,4.5,3.0,6.75,2.25,2.25,0.0,9.0,0.0,0.0,3.75,0.0,3.0,9.0,3.75,2,2,5.0,3,2,2,1.0,2.0,28,1.0,2.0,1,63.75
5.0,9.0,9.0,2.0,4.5,4.5,4.5,2.25,2.25,0.0,4.5,6.75,9.0,11.25,4.5,15.0,7.5,3.75,1,5,4.0,4,2,2,2.0,1.0,5,1.0,2.0,1,105.25
8.0,9.0,9.0,6.0,4.5,4.5,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,18.0,9.0,3.0,2,6,5.0,6,2,1,2.0,2.0,2,1.0,2.0,1,118.25
6.0,4.5,4.5,5.0,4.5,3.0,2.25,2.25,0.0,0.0,4.5,0.0,9.0,11.25,4.5,3.0,6.0,2.25,2,2,2.0,2,2,2,1.0,2.0,38,2.0,2.0,0,72.5
1.0,0.0,0.0,7.0,0.0,0.0,2.25,0.0,0.0,2.25,4.5,3.375,4.5,11.25,4.5,15.0,4.5,3.0,1,2,2.0,6,1,2,2.0,2.0,16,1.0,2.0,1,63.125
4.0,9.0,4.5,5.0,0.0,3.0,2.25,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,4.5,2.25,1,4,3.0,5,1,2,2.0,4.5,28,1.0,2.0,1,72.75
7.0,4.5,9.0,6.0,2.25,4.5,9.0,2.25,2.25,4.5,9.0,3.375,9.0,11.25,4.5,18.0,7.5,3.0,1,5,2.0,1,2,3,1.0,1.0,51,2.0,2.0,0,116.875
0.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,0.0,9.0,1.5,2,4,5.0,5,1,5,2.0,2.0,2,1.0,2.0,1,85.25
6.0,4.5,4.5,4.0,4.5,1.5,6.75,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,12.0,7.5,4.5,2,2,2.0,6,2,3,1.0,4.5,8,1.0,2.0,1,100.75
6.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,12.0,9.0,3.75,2,5,5.0,5,1,5,2.0,1.0,12,1.0,2.0,1,109.25
